job_title,experience_level,salary_in_usd,salary_currency,work_setting,employee_residence
Data Engineer,Entry-level,92700,USD,Remote,United States
Data Engineer,Entry-level,92700,USD,Remote,United States
Data Engineer,Entry-level,115100,USD,In-person,United States
Data Engineer,Entry-level,120000,USD,In-person,United States
Data Engineer,Entry-level,120000,USD,Remote,United States
Data Engineer,Entry-level,125000,USD,In-person,United States
Data Engineer,Entry-level,129000,USD,Remote,United States
Data Engineer,Entry-level,130916,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,135000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,160000,USD,In-person,United States
Data Engineer,Entry-level,187000,USD,In-person,United States
Data Engineer,Entry-level,187000,USD,In-person,United States
Data Engineer,Entry-level,220000,USD,In-person,United States
Data Engineer,Entry-level,220000,USD,In-person,United States
Data Engineer,Executive,79833,EUR,Hybrid,Spain
Data Engineer,Executive,94000,USD,In-person,United States
Data Engineer,Executive,98432,GBP,In-person,United Kingdom
Data Engineer,Executive,106500,USD,In-person,United States
Data Engineer,Executive,113000,USD,In-person,United States
Data Engineer,Executive,113000,USD,Remote,United States
Data Engineer,Executive,115500,USD,In-person,United States
Data Engineer,Executive,115500,USD,In-person,United States
Data Engineer,Executive,115500,USD,In-person,United States
Data Engineer,Executive,115830,USD,In-person,United States
Data Engineer,Executive,116704,USD,Remote,United States
Data Engineer,Executive,116704,USD,Remote,United States
Data Engineer,Executive,123471,USD,Remote,United Kingdom
Data Engineer,Executive,125000,USD,In-person,United States
Data Engineer,Executive,130000,USD,In-person,United States
Data Engineer,Executive,130000,USD,In-person,United States
Data Engineer,Executive,130000,USD,In-person,United States
Data Engineer,Executive,130000,USD,In-person,United States
Data Engineer,Executive,135000,USD,In-person,United States
Data Engineer,Executive,136000,USD,Remote,United States
Data Engineer,Executive,145000,USD,In-person,United States
Data Engineer,Executive,145000,USD,In-person,United States
Data Engineer,Executive,145000,USD,In-person,United States
Data Engineer,Executive,146000,USD,In-person,United States
Data Engineer,Executive,150000,USD,In-person,United States
Data Engineer,Executive,150900,USD,In-person,United States
Data Engineer,Executive,162500,USD,In-person,United States
Data Engineer,Executive,167500,USD,In-person,United States
Data Engineer,Executive,167954,USD,In-person,United States
Data Engineer,Executive,168000,USD,Remote,United States
Data Engineer,Executive,174500,USD,In-person,United States
Data Engineer,Executive,174500,USD,In-person,United States
Data Engineer,Executive,174500,USD,In-person,United States
Data Engineer,Executive,174500,USD,Remote,United States
Data Engineer,Executive,175000,USD,In-person,United States
Data Engineer,Executive,175000,USD,In-person,United States
Data Engineer,Executive,177200,USD,Remote,United States
Data Engineer,Executive,185000,USD,In-person,United States
Data Engineer,Executive,187200,USD,Remote,United States
Data Engineer,Executive,194500,USD,In-person,United States
Data Engineer,Executive,194500,USD,In-person,United States
Data Engineer,Executive,196200,USD,In-person,United States
Data Engineer,Executive,200000,USD,In-person,United States
Data Engineer,Executive,200000,USD,In-person,United States
Data Engineer,Executive,200000,USD,In-person,United States
Data Engineer,Executive,200000,USD,Remote,United States
Data Engineer,Executive,204500,USD,In-person,United States
Data Engineer,Executive,204500,USD,In-person,United States
Data Engineer,Executive,210000,USD,In-person,United States
Data Engineer,Executive,210914,USD,Remote,United States
Data Engineer,Executive,210914,USD,Remote,United States
Data Engineer,Executive,216000,USD,Remote,United States
Data Engineer,Executive,219650,USD,Remote,United States
Data Engineer,Executive,220000,USD,In-person,United States
Data Engineer,Executive,225000,USD,In-person,United States
Data Engineer,Executive,235000,USD,In-person,United States
Data Engineer,Executive,235000,USD,In-person,United States
Data Engineer,Executive,239000,USD,Remote,United States
Data Engineer,Executive,239000,USD,Remote,United States
Data Engineer,Executive,239000,USD,Remote,United States
Data Engineer,Executive,239000,USD,Remote,United States
Data Engineer,Executive,239000,USD,Remote,United States
Data Engineer,Executive,250000,USD,In-person,United States
Data Engineer,Executive,250000,USD,Remote,United States
Data Engineer,Executive,260000,USD,Remote,United States
Data Engineer,Executive,286000,USD,Remote,United States
Data Engineer,Executive,297500,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,310000,USD,Remote,United States
Data Engineer,Executive,333500,USD,In-person,United States
Data Engineer,Mid-level,24000,USD,In-person,United States
Data Engineer,Mid-level,24000,USD,In-person,United States
Data Engineer,Mid-level,27000,USD,Remote,Peru
Data Engineer,Mid-level,28369,EUR,Hybrid,Malta
Data Engineer,Mid-level,28476,PLN,Remote,Poland
Data Engineer,Mid-level,42000,USD,Remote,Brazil
Data Engineer,Mid-level,43064,GBP,Remote,United Kingdom
Data Engineer,Mid-level,43064,GBP,Remote,United Kingdom
Data Engineer,Mid-level,45391,EUR,Remote,Netherlands
Data Engineer,Mid-level,47280,EUR,Remote,Greece
Data Engineer,Mid-level,47280,EUR,Remote,Spain
Data Engineer,Mid-level,48585,EUR,Remote,Slovenia
Data Engineer,Mid-level,49216,GBP,In-person,United Kingdom
Data Engineer,Mid-level,49216,GBP,Remote,United Kingdom
Data Engineer,Mid-level,49216,GBP,Remote,United Kingdom
Data Engineer,Mid-level,49253,GBP,In-person,United Kingdom
Data Engineer,Mid-level,50000,USD,Remote,United States
Data Engineer,Mid-level,52533,EUR,Hybrid,Germany
Data Engineer,Mid-level,55368,GBP,In-person,United Kingdom
Data Engineer,Mid-level,57223,EUR,Remote,France
Data Engineer,Mid-level,58300,USD,In-person,United States
Data Engineer,Mid-level,58400,USD,In-person,United States
Data Engineer,Mid-level,58400,USD,In-person,United States
Data Engineer,Mid-level,58400,USD,In-person,United States
Data Engineer,Mid-level,58444,GBP,Remote,United Kingdom
Data Engineer,Mid-level,59303,EUR,Remote,Germany
Data Engineer,Mid-level,59382,EUR,Remote,Spain
Data Engineer,Mid-level,60000,USD,Remote,Colombia
Data Engineer,Mid-level,60400,USD,Remote,United States
Data Engineer,Mid-level,61520,GBP,Remote,Canada
Data Engineer,Mid-level,61520,GBP,Remote,United Kingdom
Data Engineer,Mid-level,61566,GBP,In-person,United Kingdom
Data Engineer,Mid-level,63040,EUR,Remote,Greece
Data Engineer,Mid-level,63040,EUR,Remote,Spain
Data Engineer,Mid-level,63900,USD,In-person,United States
Data Engineer,Mid-level,64781,EUR,Remote,France
Data Engineer,Mid-level,65000,USD,In-person,United States
Data Engineer,Mid-level,65000,USD,In-person,United States
Data Engineer,Mid-level,65666,EUR,Hybrid,Germany
Data Engineer,Mid-level,66940,EUR,Remote,Spain
Data Engineer,Mid-level,66940,EUR,Remote,Spain
Data Engineer,Mid-level,67056,GBP,In-person,United Kingdom
Data Engineer,Mid-level,67056,GBP,In-person,United Kingdom
Data Engineer,Mid-level,67672,GBP,Remote,United Kingdom
Data Engineer,Mid-level,67672,GBP,Remote,United Kingdom
Data Engineer,Mid-level,67672,GBP,Remote,United Kingdom
Data Engineer,Mid-level,67723,GBP,Remote,United Kingdom
Data Engineer,Mid-level,69000,USD,In-person,United States
Data Engineer,Mid-level,69741,EUR,Remote,Netherlands
Data Engineer,Mid-level,70000,USD,In-person,United States
Data Engineer,Mid-level,70000,USD,In-person,United States
Data Engineer,Mid-level,70000,USD,Remote,United States
Data Engineer,Mid-level,70000,USD,Remote,United States
Data Engineer,Mid-level,70179,EUR,Remote,France
Data Engineer,Mid-level,72000,USD,Remote,Mexico
Data Engineer,Mid-level,72212,GBP,Hybrid,United Kingdom
Data Engineer,Mid-level,73546,EUR,Remote,Greece
Data Engineer,Mid-level,73546,EUR,Remote,Spain
Data Engineer,Mid-level,73546,EUR,Remote,Spain
Data Engineer,Mid-level,73880,GBP,In-person,United Kingdom
Data Engineer,Mid-level,73880,GBP,In-person,United Kingdom
Data Engineer,Mid-level,73880,GBP,Remote,United Kingdom
Data Engineer,Mid-level,73880,GBP,Remote,United Kingdom
Data Engineer,Mid-level,73880,GBP,Remote,United Kingdom
Data Engineer,Mid-level,75000,USD,In-person,United States
Data Engineer,Mid-level,75000,USD,In-person,United States
Data Engineer,Mid-level,75000,USD,Remote,United States
Data Engineer,Mid-level,75050,AUD,Hybrid,Australia
Data Engineer,Mid-level,78000,USD,In-person,United States
Data Engineer,Mid-level,78000,USD,Remote,Brazil
Data Engineer,Mid-level,80000,USD,Remote,United States
Data Engineer,Mid-level,80036,GBP,Remote,United Kingdom
Data Engineer,Mid-level,80976,EUR,Hybrid,France
Data Engineer,Mid-level,80976,EUR,Remote,Spain
Data Engineer,Mid-level,81500,USD,In-person,United States
Data Engineer,Mid-level,81500,USD,In-person,United States
Data Engineer,Mid-level,81500,USD,In-person,United States
Data Engineer,Mid-level,82000,USD,In-person,United States
Data Engineer,Mid-level,82500,USD,In-person,Canada
Data Engineer,Mid-level,82528,GBP,Remote,United Kingdom
Data Engineer,Mid-level,82900,USD,In-person,United States
Data Engineer,Mid-level,83500,USD,In-person,United States
Data Engineer,Mid-level,83900,USD,In-person,United States
Data Engineer,Mid-level,84053,EUR,Remote,Greece
Data Engineer,Mid-level,84053,EUR,Remote,Greece
Data Engineer,Mid-level,84053,EUR,Remote,Spain
Data Engineer,Mid-level,84053,EUR,Remote,Spain
Data Engineer,Mid-level,85800,USD,In-person,United States
Data Engineer,Mid-level,86128,GBP,Remote,United Kingdom
Data Engineer,Mid-level,86193,GBP,Remote,United Kingdom
Data Engineer,Mid-level,88000,USD,In-person,Colombia
Data Engineer,Mid-level,88000,USD,In-person,Colombia
Data Engineer,Mid-level,89819,GBP,In-person,United Kingdom
Data Engineer,Mid-level,90000,USD,In-person,United States
Data Engineer,Mid-level,90000,USD,Remote,France
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90000,USD,Remote,United States
Data Engineer,Mid-level,90700,USD,In-person,United States
Data Engineer,Mid-level,91000,USD,In-person,United States
Data Engineer,Mid-level,91000,USD,In-person,United States
Data Engineer,Mid-level,91118,GBP,In-person,United Kingdom
Data Engineer,Mid-level,92000,USD,In-person,United States
Data Engineer,Mid-level,92280,GBP,Remote,United Kingdom
Data Engineer,Mid-level,92280,GBP,Remote,United Kingdom
Data Engineer,Mid-level,92280,GBP,Remote,United Kingdom
Data Engineer,Mid-level,92350,GBP,In-person,United Kingdom
Data Engineer,Mid-level,92350,GBP,In-person,United Kingdom
Data Engineer,Mid-level,92350,GBP,Remote,United Kingdom
Data Engineer,Mid-level,93150,USD,In-person,United States
Data Engineer,Mid-level,94000,USD,Remote,United States
Data Engineer,Mid-level,95000,USD,In-person,United States
Data Engineer,Mid-level,95000,USD,In-person,United States
Data Engineer,Mid-level,95000,USD,In-person,United States
Data Engineer,Mid-level,95000,USD,In-person,United States
Data Engineer,Mid-level,95000,USD,Remote,Spain
Data Engineer,Mid-level,95000,USD,Remote,United States
Data Engineer,Mid-level,95000,USD,Remote,United States
Data Engineer,Mid-level,97000,USD,In-person,United States
Data Engineer,Mid-level,98506,GBP,In-person,United Kingdom
Data Engineer,Mid-level,98506,GBP,Remote,United Kingdom
Data Engineer,Mid-level,98506,GBP,Remote,United Kingdom
Data Engineer,Mid-level,99000,USD,In-person,United States
Data Engineer,Mid-level,99000,USD,In-person,United States
Data Engineer,Mid-level,99100,USD,In-person,United States
Data Engineer,Mid-level,100000,USD,In-person,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,100000,USD,Remote,United States
Data Engineer,Mid-level,102000,USD,In-person,United States
Data Engineer,Mid-level,102000,USD,In-person,United States
Data Engineer,Mid-level,103000,USD,In-person,United States
Data Engineer,Mid-level,103000,USD,In-person,United States
Data Engineer,Mid-level,103000,USD,In-person,United States
Data Engineer,Mid-level,103000,USD,In-person,United States
